text,label
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Smart: Your promo is now active and valid until Feb 6.,0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Security Bank: Your OTP is 582148. Do NOT share this with anyone.,0
Company HR: Your interview is confirmed on Feb 18 at 2:00 PM.,0
Smart: Your promo is now active and valid until Feb 21.,0
Work abroad in Canada! Pay processing fee ₱1213 via GCash to reserve your slot.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Exclusive earnings opportunity! Pay ₱300 to access secret trading group.,1
PhilHealth: Policy updates effective next month. Visit official site for details.,0
Landbank: Your OTP is 582145. Do NOT share this with anyone.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Customs: Your package is on hold. Pay clearance fee ₱1335 through this link: http://claim-reward-ph.com.,1
Smart: Your promo is now active and valid until Feb 25.,0
Facebook: Your account will be disabled. Verify now at http://parcel-release-ph.com and provide your login code.,1
Smart: Your promo is now active and valid until Feb 27.,0
Pag-IBIG: We received your housing loan application.,0
Company HR: Your interview is confirmed on Feb 22 at 2:00 PM.,0
Pag-IBIG: We received your housing loan application.,0
Converge: Your bill of ₱4357 is due on Feb 17. Please pay on time to avoid disconnection.,0
GCash: Money sent ₱1428 to Ana Lopez. Ref: TRX9320.,0
Converge: Payment received. Amount: ₱178.,0
GCash: Your bill of ₱1460 is due on Feb 28. Please pay on time to avoid disconnection.,0
You can withdraw ₱48221 now. Send verification code to proceed.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
LBC: Your parcel is out for delivery today.,0
You can withdraw ₱48668 now. Send verification code to proceed.,1
PhilHealth: Policy updates effective next month. Visit official site for details.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
Smart: Your bill of ₱3014 is due on Feb 20. Please pay on time to avoid disconnection.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
You qualify for DSWD ayuda worth ₱13204. Confirm by replying with your GCash OTP.,1
School Advisory: No classes tomorrow due to weather conditions.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Shopee: Your order has been shipped. Tracking number: ORD5521.,0
Shopee: Your order has been shipped. Tracking number: PKG2201.,0
BPI: Your OTP is 519725. Do NOT share this with anyone.,0
School Advisory: No classes tomorrow due to weather conditions.,0
Landbank: Your OTP is 680995. Do NOT share this with anyone.,0
Your PayPal account is restricted. Click http://parcel-release-ph.com and enter your OTP to restore access.,1
Congrats! Your number won ₱9482. Send the 6-digit code you received to claim your prize.,1
Metrobank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Congrats! Your number won ₱22599. Send the 6-digit code you received to claim your prize.,1
Globe: Load of ₱4716 successfully credited.,0
Landbank: Your OTP is 692168. Do NOT share this with anyone.,0
Work abroad in Canada! Pay processing fee ₱1170 via GCash to reserve your slot.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Bank notice: We will deduct ₱869 if you fail to send your OTP for verification.,1
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Congrats! Your number won ₱37761. Send the 6-digit code you received to claim your prize.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Special gov assistance: ₱20862 ready for you. Confirm via OTP reply.,1
Customs: Your package is on hold. Pay clearance fee ₱1122 through this link: http://claim-reward-ph.com.,1
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Bank notice: We will deduct ₱1179 if you fail to send your OTP for verification.,1
Special gov assistance: ₱42069 ready for you. Confirm via OTP reply.,1
Exclusive earnings opportunity! Pay ₱813 to access secret trading group.,1
Landbank: Your payment of ₱3740 has been posted. Thank you.,0
Meralco eBill: Statement ready. Amount due: ₱2106.,0
Meralco eBill: Statement ready. Amount due: ₱2804.,0
Company HR: Your interview is confirmed on Feb 14 at 2:00 PM.,0
Smart: Your promo is now active and valid until Feb 13.,0
"Clinic: Your appointment is scheduled on Feb 12, 10:00 AM.",0
Special gov assistance: ₱39732 ready for you. Confirm via OTP reply.,1
Shopee: Your order has been shipped. Tracking number: PKG2201.,0
School Advisory: No classes tomorrow due to weather conditions.,0
Pag-IBIG: We received your housing loan application.,0
You have unclaimed remittance of ₱20947. Send your OTP to receive the money.,1
Pag-IBIG: We received your housing loan application.,0
Smart: Your promo is now active and valid until Feb 22.,0
School Advisory: No classes tomorrow due to weather conditions.,0
Bank notice: We will deduct ₱1080 if you fail to send your OTP for verification.,1
You have unclaimed remittance of ₱16018. Send your OTP to receive the money.,1
Work abroad in Canada! Pay processing fee ₱1013 via GCash to reserve your slot.,1
You have unclaimed remittance of ₱49002. Send your OTP to receive the money.,1
GCash: Payment received. Amount: ₱4045.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Pag-IBIG: We received your housing loan application.,0
Metrobank: Your OTP is 710588. Do NOT share this with anyone.,0
PLDT: Your bill of ₱482 is due on Feb 24. Please pay on time to avoid disconnection.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
GCash: Money sent ₱2084 to Ana Lopez. Ref: TRX9320.,0
PhilHealth: Policy updates effective next month. Visit official site for details.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Security Bank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Smart: Your promo is now active and valid until Feb 20.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Your Globe reward is waiting. Enter the code you received to claim it now.,1
Investment chance! Double your money today. Join VIP group by paying ₱1042 via GCash.,1
PLDT: Temporary service interruption in your area. Our team is working to restore it.,0
Work abroad in Canada! Pay processing fee ₱1405 via GCash to reserve your slot.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
You have unclaimed remittance of ₱33260. Send your OTP to receive the money.,1
Your Globe reward is waiting. Enter the code you received to claim it now.,1
Your PayPal account is restricted. Click http://verify-ph.com and enter your OTP to restore access.,1
Shopee: Your order has been shipped. Tracking number: PKG2201.,0
Special gov assistance: ₱9749 ready for you. Confirm via OTP reply.,1
GCash: Money sent ₱4031 to Juan Dela Cruz. Ref: TRX9320.,0
You qualify for DSWD ayuda worth ₱22607. Confirm by replying with your GCash OTP.,1
Special gov assistance: ₱15271 ready for you. Confirm via OTP reply.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
Exclusive earnings opportunity! Pay ₱400 to access secret trading group.,1
Shopee: Your order has been shipped. Tracking number: A48293.,0
Customs: Your package is on hold. Pay clearance fee ₱256 through this link: http://secure-ph.com.,1
Shopee: Your order has been shipped. Tracking number: PKG2201.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Bank notice: We will deduct ₱908 if you fail to send your OTP for verification.,1
Bank notice: We will deduct ₱1460 if you fail to send your OTP for verification.,1
Facebook: Your account will be disabled. Verify now at http://secure-ph.com and provide your login code.,1
PhilHealth: Policy updates effective next month. Visit official site for details.,0
You qualify for DSWD ayuda worth ₱6810. Confirm by replying with your GCash OTP.,1
Special gov assistance: ₱4920 ready for you. Confirm via OTP reply.,1
Exclusive earnings opportunity! Pay ₱807 to access secret trading group.,1
"Clinic: Your appointment is scheduled on Feb 12, 10:00 AM.",0
Your PayPal account is restricted. Click http://verify-ph.com and enter your OTP to restore access.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Shopee: Your order has been shipped. Tracking number: PKG2201.,0
Parcel held by customs. Pay ₱550 via GCash using this link: http://claim-reward-ph.com to release your package.,1
PhilHealth: Policy updates effective next month. Visit official site for details.,0
Your PayPal account is restricted. Click http://verify-ph.com and enter your OTP to restore access.,1
PLDT: Your bill of ₱2889 is due on Feb 22. Please pay on time to avoid disconnection.,0
Security Bank: Your OTP is 440119. Do NOT share this with anyone.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
Exclusive earnings opportunity! Pay ₱603 to access secret trading group.,1
You qualify for DSWD ayuda worth ₱41090. Confirm by replying with your GCash OTP.,1
Bank notice: We will deduct ₱650 if you fail to send your OTP for verification.,1
PhilHealth: Policy updates effective next month. Visit official site for details.,0
Company HR: Your interview is confirmed on Feb 22 at 2:00 PM.,0
LBC: Your parcel is out for delivery today.,0
You qualify for DSWD ayuda worth ₱12776. Confirm by replying with your GCash OTP.,1
Globe: Your bill of ₱4078 is due on Feb 25. Please pay on time to avoid disconnection.,0
You can withdraw ₱2196 now. Send verification code to proceed.,1
Special gov assistance: ₱39580 ready for you. Confirm via OTP reply.,1
Company HR: Your interview is confirmed on Feb 12 at 2:00 PM.,0
Facebook: Your account will be disabled. Verify now at http://claim-reward-ph.com and provide your login code.,1
Landbank: Your OTP is 598259. Do NOT share this with anyone.,0
LBC: Your parcel is out for delivery today.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
Facebook: Your account will be disabled. Verify now at http://parcel-release-ph.com and provide your login code.,1
Customs: Your package is on hold. Pay clearance fee ₱472 through this link: http://claim-reward-ph.com.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Investment chance! Double your money today. Join VIP group by paying ₱446 via GCash.,1
Parcel held by customs. Pay ₱1298 via GCash using this link: http://parcel-release-ph.com to release your package.,1
BPI: Your payment of ₱3516 has been posted. Thank you.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
GCash: Money sent ₱1170 to Ana Lopez. Ref: PKG2201.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Bank Reminder: Please update your contact information at the nearest branch.,0
Company HR: Your interview is confirmed on Feb 17 at 2:00 PM.,0
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Bank notice: We will deduct ₱761 if you fail to send your OTP for verification.,1
You qualify for DSWD ayuda worth ₱47229. Confirm by replying with your GCash OTP.,1
"Clinic: Your appointment is scheduled on Feb 11, 10:00 AM.",0
Bank notice: We will deduct ₱843 if you fail to send your OTP for verification.,1
LBC: Your parcel is out for delivery today.,0
Work abroad in Canada! Pay processing fee ₱1311 via GCash to reserve your slot.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
Converge: Temporary service interruption in your area. Our team is working to restore it.,0
You qualify for DSWD ayuda worth ₱2958. Confirm by replying with your GCash OTP.,1
BDO Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
You have unclaimed remittance of ₱26151. Send your OTP to receive the money.,1
Congrats! Your number won ₱29540. Send the 6-digit code you received to claim your prize.,1
LBC: Your parcel is out for delivery today.,0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Special gov assistance: ₱4305 ready for you. Confirm via OTP reply.,1
Your Smart reward is waiting. Enter the code you received to claim it now.,1
Converge: Your bill of ₱1177 is due on Feb 21. Please pay on time to avoid disconnection.,0
You qualify for DSWD ayuda worth ₱36339. Confirm by replying with your GCash OTP.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Your GCash reward is waiting. Enter the code you received to claim it now.,1
Company HR: Your interview is confirmed on Feb 28 at 2:00 PM.,0
GCash: Money sent ₱3210 to Ana Lopez. Ref: INV8473.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Bank Reminder: Please update your contact information at the nearest branch.,0
Meralco eBill: Statement ready. Amount due: ₱598.,0
Your Converge reward is waiting. Enter the code you received to claim it now.,1
Shopee: Your order has been shipped. Tracking number: INV8473.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
Meralco eBill: Statement ready. Amount due: ₱191.,0
Smart: Your bill of ₱805 is due on Feb 7. Please pay on time to avoid disconnection.,0
LBC: Your parcel is out for delivery today.,0
Investment chance! Double your money today. Join VIP group by paying ₱860 via GCash.,1
Security Bank: Your OTP is 163563. Do NOT share this with anyone.,0
Smart: Your promo is now active and valid until Feb 12.,0
Work abroad in Canada! Pay processing fee ₱791 via GCash to reserve your slot.,1
GCash: Money sent ₱2231 to Pedro Reyes. Ref: ORD5521.,0
LBC: Your parcel is out for delivery today.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Landbank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Meralco: Temporary service interruption in your area. Our team is working to restore it.,0
Customs: Your package is on hold. Pay clearance fee ₱1059 through this link: http://parcel-release-ph.com.,1
Your Globe reward is waiting. Enter the code you received to claim it now.,1
Metrobank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Parcel held by customs. Pay ₱723 via GCash using this link: http://parcel-release-ph.com to release your package.,1
Parcel held by customs. Pay ₱470 via GCash using this link: http://secure-ph.com to release your package.,1
GCash: Money sent ₱1170 to Juan Dela Cruz. Ref: TRX9320.,0
Congrats! Your number won ₱33345. Send the 6-digit code you received to claim your prize.,1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Bank notice: We will deduct ₱285 if you fail to send your OTP for verification.,1
You can withdraw ₱27216 now. Send verification code to proceed.,1
Congrats! Your number won ₱24639. Send the 6-digit code you received to claim your prize.,1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Bank Reminder: Please update your contact information at the nearest branch.,0
Investment chance! Double your money today. Join VIP group by paying ₱932 via GCash.,1
Meralco eBill: Statement ready. Amount due: ₱2589.,0
Work abroad in Canada! Pay processing fee ₱1006 via GCash to reserve your slot.,1
Customs: Your package is on hold. Pay clearance fee ₱725 through this link: http://claim-reward-ph.com.,1
You qualify for DSWD ayuda worth ₱2997. Confirm by replying with your GCash OTP.,1
LBC: Your parcel is out for delivery today.,0
Parcel held by customs. Pay ₱1389 via GCash using this link: http://claim-reward-ph.com to release your package.,1
Your PayPal account is restricted. Click http://parcel-release-ph.com and enter your OTP to restore access.,1
Meralco eBill: Statement ready. Amount due: ₱1069.,0
You have unclaimed remittance of ₱49325. Send your OTP to receive the money.,1
You qualify for DSWD ayuda worth ₱32040. Confirm by replying with your GCash OTP.,1
LBC: Your parcel is out for delivery today.,0
Bank Reminder: Please update your contact information at the nearest branch.,0
Special gov assistance: ₱16916 ready for you. Confirm via OTP reply.,1
Bank notice: We will deduct ₱200 if you fail to send your OTP for verification.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Bank Reminder: Please update your contact information at the nearest branch.,0
PhilHealth: Policy updates effective next month. Visit official site for details.,0
Meralco eBill: Statement ready. Amount due: ₱441.,0
Smart: Temporary service interruption in your area. Our team is working to restore it.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Bank notice: We will deduct ₱823 if you fail to send your OTP for verification.,1
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Pag-IBIG: We received your housing loan application.,0
You qualify for DSWD ayuda worth ₱38207. Confirm by replying with your GCash OTP.,1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Bank Reminder: Please update your contact information at the nearest branch.,0
Bank notice: We will deduct ₱711 if you fail to send your OTP for verification.,1
"Clinic: Your appointment is scheduled on Feb 24, 10:00 AM.",0
Security Bank: Your payment of ₱2051 has been posted. Thank you.,0
Your PayPal account is restricted. Click http://secure-ph.com and enter your OTP to restore access.,1
LBC: Your parcel is out for delivery today.,0
Investment chance! Double your money today. Join VIP group by paying ₱194 via GCash.,1
Company HR: Your interview is confirmed on Feb 20 at 2:00 PM.,0
Parcel held by customs. Pay ₱1397 via GCash using this link: http://claim-reward-ph.com to release your package.,1
Work abroad in Canada! Pay processing fee ₱505 via GCash to reserve your slot.,1
School Advisory: No classes tomorrow due to weather conditions.,0
Metrobank: Your payment of ₱3554 has been posted. Thank you.,0
LBC: Your parcel is out for delivery today.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Globe: Your bill of ₱1817 is due on Feb 14. Please pay on time to avoid disconnection.,0
You can withdraw ₱23409 now. Send verification code to proceed.,1
Meralco eBill: Statement ready. Amount due: ₱2539.,0
Investment chance! Double your money today. Join VIP group by paying ₱907 via GCash.,1
Facebook: Your account will be disabled. Verify now at http://parcel-release-ph.com and provide your login code.,1
Congrats! Your number won ₱26728. Send the 6-digit code you received to claim your prize.,1
Smart: Your promo is now active and valid until Feb 26.,0
Pag-IBIG: We received your housing loan application.,0
Pag-IBIG: We received your housing loan application.,0
GCash: Money sent ₱4906 to Maria Santos. Ref: ORD5521.,0
GCash: Money sent ₱4744 to Pedro Reyes. Ref: PKG2201.,0
Meralco: Your bill of ₱505 is due on Feb 5. Please pay on time to avoid disconnection.,0
Special gov assistance: ₱37458 ready for you. Confirm via OTP reply.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Work abroad in Canada! Pay processing fee ₱611 via GCash to reserve your slot.,1
Company HR: Your interview is confirmed on Feb 20 at 2:00 PM.,0
Shopee: Your order has been shipped. Tracking number: INV8473.,0
Facebook: Your account will be disabled. Verify now at http://claim-reward-ph.com and provide your login code.,1
PLDT: Temporary service interruption in your area. Our team is working to restore it.,0
Facebook: Your account will be disabled. Verify now at http://parcel-release-ph.com and provide your login code.,1
Security Bank: Your payment of ₱369 has been posted. Thank you.,0
Smart: Your promo is now active and valid until Feb 22.,0
Smart: Your promo is now active and valid until Feb 9.,0
Customs: Your package is on hold. Pay clearance fee ₱324 through this link: http://secure-ph.com.,1
Facebook: Your account will be disabled. Verify now at http://claim-reward-ph.com and provide your login code.,1
PLDT: Your bill of ₱1640 is due on Feb 23. Please pay on time to avoid disconnection.,0
Shopee: Your order has been shipped. Tracking number: TRX9320.,0
Company HR: Your interview is confirmed on Feb 11 at 2:00 PM.,0
Globe: Load of ₱133 successfully credited.,0
Shopee: Your order has been shipped. Tracking number: ORD5521.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Bank notice: We will deduct ₱289 if you fail to send your OTP for verification.,1
You qualify for DSWD ayuda worth ₱39918. Confirm by replying with your GCash OTP.,1
"Clinic: Your appointment is scheduled on Feb 6, 10:00 AM.",0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
You can withdraw ₱25596 now. Send verification code to proceed.,1
GCash: Money sent ₱1182 to Juan Dela Cruz. Ref: ORD5521.,0
You can withdraw ₱35080 now. Send verification code to proceed.,1
PLDT: Temporary service interruption in your area. Our team is working to restore it.,0
You have unclaimed remittance of ₱40631. Send your OTP to receive the money.,1
Globe: Load of ₱1620 successfully credited.,0
Shopee: Your order has been shipped. Tracking number: PKG2201.,0
Globe: Your bill of ₱1527 is due on Feb 7. Please pay on time to avoid disconnection.,0
Congrats! Your number won ₱45486. Send the 6-digit code you received to claim your prize.,1
Meralco eBill: Statement ready. Amount due: ₱2762.,0
You qualify for DSWD ayuda worth ₱28273. Confirm by replying with your GCash OTP.,1
Your PayPal account is restricted. Click http://verify-ph.com and enter your OTP to restore access.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
School Advisory: No classes tomorrow due to weather conditions.,0
Parcel held by customs. Pay ₱861 via GCash using this link: http://claim-reward-ph.com to release your package.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Shopee: Your order has been shipped. Tracking number: A48293.,0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
Globe: Your bill of ₱1348 is due on Feb 5. Please pay on time to avoid disconnection.,0
Smart: Your promo is now active and valid until Feb 13.,0
You have unclaimed remittance of ₱29697. Send your OTP to receive the money.,1
Investment chance! Double your money today. Join VIP group by paying ₱1197 via GCash.,1
Smart: Your promo is now active and valid until Feb 8.,0
Company HR: Your interview is confirmed on Feb 14 at 2:00 PM.,0
GCash: Money sent ₱1697 to Pedro Reyes. Ref: INV8473.,0
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
Smart: Your bill of ₱1441 is due on Feb 21. Please pay on time to avoid disconnection.,0
Congrats! Your number won ₱13537. Send the 6-digit code you received to claim your prize.,1
Special gov assistance: ₱37205 ready for you. Confirm via OTP reply.,1
Special gov assistance: ₱43180 ready for you. Confirm via OTP reply.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Exclusive earnings opportunity! Pay ₱217 to access secret trading group.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Metrobank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Converge: Your bill of ₱1636 is due on Feb 28. Please pay on time to avoid disconnection.,0
Customs: Your package is on hold. Pay clearance fee ₱1374 through this link: http://claim-reward-ph.com.,1
Investment chance! Double your money today. Join VIP group by paying ₱146 via GCash.,1
Your Converge reward is waiting. Enter the code you received to claim it now.,1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Smart: Your promo is now active and valid until Feb 16.,0
Work abroad in Canada! Pay processing fee ₱1006 via GCash to reserve your slot.,1
School Advisory: No classes tomorrow due to weather conditions.,0
Your PayPal account is restricted. Click http://secure-ph.com and enter your OTP to restore access.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
Customs: Your package is on hold. Pay clearance fee ₱487 through this link: http://verify-ph.com.,1
Company HR: Your interview is confirmed on Feb 18 at 2:00 PM.,0
Your Converge reward is waiting. Enter the code you received to claim it now.,1
Pag-IBIG: We received your housing loan application.,0
Work abroad in Canada! Pay processing fee ₱1321 via GCash to reserve your slot.,1
BPI Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Exclusive earnings opportunity! Pay ₱200 to access secret trading group.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Metrobank: Your OTP is 331581. Do NOT share this with anyone.,0
Customs: Your package is on hold. Pay clearance fee ₱1310 through this link: http://secure-ph.com.,1
Pag-IBIG: We received your housing loan application.,0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
PhilHealth: Policy updates effective next month. Visit official site for details.,0
You have unclaimed remittance of ₱41262. Send your OTP to receive the money.,1
You qualify for DSWD ayuda worth ₱47022. Confirm by replying with your GCash OTP.,1
Exclusive earnings opportunity! Pay ₱342 to access secret trading group.,1
School Advisory: No classes tomorrow due to weather conditions.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Special gov assistance: ₱26292 ready for you. Confirm via OTP reply.,1
Exclusive earnings opportunity! Pay ₱426 to access secret trading group.,1
Metrobank: Your OTP is 638846. Do NOT share this with anyone.,0
Congrats! Your number won ₱33285. Send the 6-digit code you received to claim your prize.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
You have unclaimed remittance of ₱11355. Send your OTP to receive the money.,1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
LBC: Your parcel is out for delivery today.,0
Facebook: Your account will be disabled. Verify now at http://verify-ph.com and provide your login code.,1
Lazada: Your package has arrived at our facility and will be delivered soon.,0
BDO Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Your PLDT reward is waiting. Enter the code you received to claim it now.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
Work abroad in Canada! Pay processing fee ₱1374 via GCash to reserve your slot.,1
Smart: Your promo is now active and valid until Feb 5.,0
Facebook: Your account will be disabled. Verify now at http://parcel-release-ph.com and provide your login code.,1
PLDT: Payment received. Amount: ₱58.,0
Globe: Load of ₱3063 successfully credited.,0
LBC: Your parcel is out for delivery today.,0
You can withdraw ₱4716 now. Send verification code to proceed.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Meralco: Payment received. Amount: ₱2965.,0
"Clinic: Your appointment is scheduled on Feb 13, 10:00 AM.",0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Landbank: Your OTP is 326734. Do NOT share this with anyone.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Work abroad in Canada! Pay processing fee ₱518 via GCash to reserve your slot.,1
Meralco: Your bill of ₱3037 is due on Feb 5. Please pay on time to avoid disconnection.,0
BPI: Your payment of ₱3616 has been posted. Thank you.,0
Your Converge reward is waiting. Enter the code you received to claim it now.,1
Meralco eBill: Statement ready. Amount due: ₱4409.,0
Bank notice: We will deduct ₱139 if you fail to send your OTP for verification.,1
GCash: Money sent ₱3994 to Ana Lopez. Ref: A48293.,0
Meralco eBill: Statement ready. Amount due: ₱2019.,0
GCash: Money sent ₱1775 to Juan Dela Cruz. Ref: PKG2201.,0
GCash: Money sent ₱1332 to Maria Santos. Ref: PKG2201.,0
Congrats! Your number won ₱36661. Send the 6-digit code you received to claim your prize.,1
Globe: Load of ₱266 successfully credited.,0
Your GCash reward is waiting. Enter the code you received to claim it now.,1
Parcel held by customs. Pay ₱1317 via GCash using this link: http://verify-ph.com to release your package.,1
Pag-IBIG: We received your housing loan application.,0
Pag-IBIG: We received your housing loan application.,0
Landbank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Company HR: Your interview is confirmed on Feb 10 at 2:00 PM.,0
Globe: Load of ₱1279 successfully credited.,0
Bank Reminder: Please update your contact information at the nearest branch.,0
Your PayPal account is restricted. Click http://verify-ph.com and enter your OTP to restore access.,1
Investment chance! Double your money today. Join VIP group by paying ₱1172 via GCash.,1
Converge: Payment received. Amount: ₱925.,0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Exclusive earnings opportunity! Pay ₱401 to access secret trading group.,1
Globe: Payment received. Amount: ₱2411.,0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Special gov assistance: ₱3528 ready for you. Confirm via OTP reply.,1
Globe: Load of ₱4515 successfully credited.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Parcel held by customs. Pay ₱566 via GCash using this link: http://secure-ph.com to release your package.,1
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Parcel held by customs. Pay ₱887 via GCash using this link: http://secure-ph.com to release your package.,1
"Clinic: Your appointment is scheduled on Feb 26, 10:00 AM.",0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
GCash: Payment received. Amount: ₱4880.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
School Advisory: No classes tomorrow due to weather conditions.,0
You have unclaimed remittance of ₱4209. Send your OTP to receive the money.,1
LBC: Your parcel is out for delivery today.,0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Smart: Your promo is now active and valid until Feb 14.,0
"Clinic: Your appointment is scheduled on Feb 22, 10:00 AM.",0
Bank notice: We will deduct ₱1042 if you fail to send your OTP for verification.,1
Congrats! Your number won ₱46916. Send the 6-digit code you received to claim your prize.,1
