text,label
Meralco eBill: Statement ready. Amount due: ₱2986.,0
Smart: Temporary service interruption in your area. Our team is working to restore it.,0
GCash: Your bill of ₱1661 is due on Feb 8. Please pay on time to avoid disconnection.,0
Your PayPal account is restricted. Click http://claim-reward-ph.com and enter your OTP to restore access.,1
Congrats! Your number won ₱26589. Send the 6-digit code you received to claim your prize.,1
Exclusive earnings opportunity! Pay ₱1120 to access secret trading group.,1
"Clinic: Your appointment is scheduled on Feb 18, 10:00 AM.",0
Shopee: Your order has been shipped. Tracking number: INV8473.,0
Investment chance! Double your money today. Join VIP group by paying ₱925 via GCash.,1
LBC: Your parcel is out for delivery today.,0
Globe: Temporary service interruption in your area. Our team is working to restore it.,0
You have unclaimed remittance of ₱49284. Send your OTP to receive the money.,1
Exclusive earnings opportunity! Pay ₱121 to access secret trading group.,1
PhilHealth: Policy updates effective next month. Visit official site for details.,0
LBC: Your parcel is out for delivery today.,0
Special gov assistance: ₱3918 ready for you. Confirm via OTP reply.,1
GCash: Money sent ₱1697 to Pedro Reyes. Ref: INV8473.,0
Smart: Your bill of ₱805 is due on Feb 7. Please pay on time to avoid disconnection.,0
Smart: Your promo is now active and valid until Feb 9.,0
Company HR: Your interview is confirmed on Feb 15 at 2:00 PM.,0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
You can withdraw ₱12057 now. Send verification code to proceed.,1
"Clinic: Your appointment is scheduled on Feb 27, 10:00 AM.",0
You have unclaimed remittance of ₱20269. Send your OTP to receive the money.,1
Facebook: Your account will be disabled. Verify now at http://secure-ph.com and provide your login code.,1
Smart: Your promo is now active and valid until Feb 13.,0
Bank notice: We will deduct ₱1322 if you fail to send your OTP for verification.,1
Company HR: Your interview is confirmed on Feb 14 at 2:00 PM.,0
School Advisory: No classes tomorrow due to weather conditions.,0
Bank Reminder: Please update your contact information at the nearest branch.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Customs: Your package is on hold. Pay clearance fee ₱1140 through this link: http://claim-reward-ph.com.,1
Landbank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Meralco eBill: Statement ready. Amount due: ₱721.,0
Exclusive earnings opportunity! Pay ₱987 to access secret trading group.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
GCash: Money sent ₱4563 to Maria Santos. Ref: PKG2201.,0
Parcel held by customs. Pay ₱550 via GCash using this link: http://claim-reward-ph.com to release your package.,1
You qualify for DSWD ayuda worth ₱6008. Confirm by replying with your GCash OTP.,1
Investment chance! Double your money today. Join VIP group by paying ₱698 via GCash.,1
Your Meralco reward is waiting. Enter the code you received to claim it now.,1
Security Bank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Globe: Load of ₱2238 successfully credited.,0
Metrobank: Your OTP is 433351. Do NOT share this with anyone.,0
Bank notice: We will deduct ₱650 if you fail to send your OTP for verification.,1
Shopee: Your order has been shipped. Tracking number: TRX9320.,0
Pag-IBIG: We received your housing loan application.,0
PhilHealth: Policy updates effective next month. Visit official site for details.,0
You have unclaimed remittance of ₱29219. Send your OTP to receive the money.,1
LBC: Your parcel is out for delivery today.,0
You have unclaimed remittance of ₱49002. Send your OTP to receive the money.,1
You can withdraw ₱10017 now. Send verification code to proceed.,1
Smart: Your promo is now active and valid until Feb 20.,0
You qualify for DSWD ayuda worth ₱23371. Confirm by replying with your GCash OTP.,1
Parcel held by customs. Pay ₱861 via GCash using this link: http://claim-reward-ph.com to release your package.,1
LBC: Your parcel is out for delivery today.,0
Smart: Temporary service interruption in your area. Our team is working to restore it.,0
Metrobank: Your OTP is 638846. Do NOT share this with anyone.,0
Security Bank: Your payment of ₱2547 has been posted. Thank you.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Metrobank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
You have unclaimed remittance of ₱40426. Send your OTP to receive the money.,1
BPI: Your payment of ₱3516 has been posted. Thank you.,0
Customs: Your package is on hold. Pay clearance fee ₱651 through this link: http://claim-reward-ph.com.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Pag-IBIG: We received your housing loan application.,0
Smart: Your promo is now active and valid until Feb 6.,0
Pag-IBIG: We received your housing loan application.,0
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
Meralco: Your bill of ₱3990 is due on Feb 10. Please pay on time to avoid disconnection.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Pag-IBIG: We received your housing loan application.,0
Pag-IBIG: We received your housing loan application.,0
Work abroad in Canada! Pay processing fee ₱611 via GCash to reserve your slot.,1
Work abroad in Canada! Pay processing fee ₱1333 via GCash to reserve your slot.,1
Bank notice: We will deduct ₱638 if you fail to send your OTP for verification.,1
Meralco: Temporary service interruption in your area. Our team is working to restore it.,0
LBC: Your parcel is out for delivery today.,0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
GCash: Money sent ₱1428 to Ana Lopez. Ref: TRX9320.,0
Investment chance! Double your money today. Join VIP group by paying ₱1146 via GCash.,1
Globe: Your bill of ₱4078 is due on Feb 25. Please pay on time to avoid disconnection.,0
GCash: Money sent ₱895 to Juan Dela Cruz. Ref: ORD5521.,0
You can withdraw ₱6643 now. Send verification code to proceed.,1
Bank notice: We will deduct ₱419 if you fail to send your OTP for verification.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Special gov assistance: ₱31528 ready for you. Confirm via OTP reply.,1
Metrobank: Your OTP is 429448. Do NOT share this with anyone.,0
Congrats! Your number won ₱39687. Send the 6-digit code you received to claim your prize.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
J&T Express: Rider is on the way. Please keep your phone active.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Your Converge reward is waiting. Enter the code you received to claim it now.,1
You qualify for DSWD ayuda worth ₱6810. Confirm by replying with your GCash OTP.,1
GCash: Money sent ₱1995 to Pedro Reyes. Ref: ORD5521.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Bank Reminder: Please update your contact information at the nearest branch.,0
Security Bank: Your OTP is 440119. Do NOT share this with anyone.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
J&T Express: Rider is on the way. Please keep your phone active.,0
Smart: Temporary service interruption in your area. Our team is working to restore it.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
School Advisory: No classes tomorrow due to weather conditions.,0
GCash: Money sent ₱1948 to Pedro Reyes. Ref: ORD5521.,0
Investment chance! Double your money today. Join VIP group by paying ₱706 via GCash.,1
Pag-IBIG: We received your housing loan application.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Shopee: Your order has been shipped. Tracking number: ORD5521.,0
Smart: Your promo is now active and valid until Feb 26.,0
BDO Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Facebook: Your account will be disabled. Verify now at http://parcel-release-ph.com and provide your login code.,1
LBC: Your parcel is out for delivery today.,0
Bank Reminder: Please update your contact information at the nearest branch.,0
You can withdraw ₱3754 now. Send verification code to proceed.,1
Smart: Your bill of ₱4346 is due on Feb 15. Please pay on time to avoid disconnection.,0
Work abroad in Canada! Pay processing fee ₱1125 via GCash to reserve your slot.,1
Company HR: Your interview is confirmed on Feb 10 at 2:00 PM.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
BPI: Your OTP is 336718. Do NOT share this with anyone.,0
School Advisory: No classes tomorrow due to weather conditions.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Metrobank: Your OTP is 539884. Do NOT share this with anyone.,0
Meralco eBill: Statement ready. Amount due: ₱3237.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Customs: Your package is on hold. Pay clearance fee ₱249 through this link: http://secure-ph.com.,1
Globe: Payment received. Amount: ₱4707.,0
Shopee: Your order has been shipped. Tracking number: ORD5521.,0
Exclusive earnings opportunity! Pay ₱813 to access secret trading group.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
Your PayPal account is restricted. Click http://parcel-release-ph.com and enter your OTP to restore access.,1
LBC: Your parcel is out for delivery today.,0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
"Clinic: Your appointment is scheduled on Feb 21, 10:00 AM.",0
Meralco: Your bill of ₱2820 is due on Feb 6. Please pay on time to avoid disconnection.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
LBC: Your parcel is out for delivery today.,0
Your PayPal account is restricted. Click http://verify-ph.com and enter your OTP to restore access.,1
Company HR: Your interview is confirmed on Feb 15 at 2:00 PM.,0
GCash: Temporary service interruption in your area. Our team is working to restore it.,0
Globe: Load of ₱543 successfully credited.,0
Meralco eBill: Statement ready. Amount due: ₱4409.,0
LBC: Your parcel is out for delivery today.,0
Globe: Load of ₱1279 successfully credited.,0
BPI: Your OTP is 358059. Do NOT share this with anyone.,0
Investment chance! Double your money today. Join VIP group by paying ₱847 via GCash.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Company HR: Your interview is confirmed on Feb 28 at 2:00 PM.,0
"Clinic: Your appointment is scheduled on Feb 16, 10:00 AM.",0
Customs: Your package is on hold. Pay clearance fee ₱1004 through this link: http://claim-reward-ph.com.,1
Special gov assistance: ₱16916 ready for you. Confirm via OTP reply.,1
GCash: Money sent ₱4175 to Maria Santos. Ref: ORD5521.,0
Bank notice: We will deduct ₱1024 if you fail to send your OTP for verification.,1
GCash: Your bill of ₱443 is due on Feb 22. Please pay on time to avoid disconnection.,0
You can withdraw ₱48221 now. Send verification code to proceed.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
Smart: Your promo is now active and valid until Feb 6.,0
Your Smart reward is waiting. Enter the code you received to claim it now.,1
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Meralco eBill: Statement ready. Amount due: ₱4112.,0
Work abroad in Canada! Pay processing fee ₱1244 via GCash to reserve your slot.,1
Work abroad in Canada! Pay processing fee ₱973 via GCash to reserve your slot.,1
Smart: Your promo is now active and valid until Feb 13.,0
Special gov assistance: ₱38086 ready for you. Confirm via OTP reply.,1
PLDT: Payment received. Amount: ₱1580.,0
You have unclaimed remittance of ₱11355. Send your OTP to receive the money.,1
You qualify for DSWD ayuda worth ₱25308. Confirm by replying with your GCash OTP.,1
Meralco eBill: Statement ready. Amount due: ₱4436.,0
Bank notice: We will deduct ₱1354 if you fail to send your OTP for verification.,1
Smart: Your promo is now active and valid until Feb 16.,0
Globe: Load of ₱4314 successfully credited.,0
Your PayPal account is restricted. Click http://parcel-release-ph.com and enter your OTP to restore access.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Customs: Your package is on hold. Pay clearance fee ₱256 through this link: http://secure-ph.com.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
You have unclaimed remittance of ₱17823. Send your OTP to receive the money.,1
Security Bank: Your OTP is 568070. Do NOT share this with anyone.,0
GCash: Money sent ₱386 to Maria Santos. Ref: PKG2201.,0
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Investment chance! Double your money today. Join VIP group by paying ₱563 via GCash.,1
Shopee: Your order has been shipped. Tracking number: PKG2201.,0
Bank notice: We will deduct ₱1132 if you fail to send your OTP for verification.,1
Pag-IBIG: We received your housing loan application.,0
Bank notice: We will deduct ₱178 if you fail to send your OTP for verification.,1
Company HR: Your interview is confirmed on Feb 12 at 2:00 PM.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
You have unclaimed remittance of ₱37025. Send your OTP to receive the money.,1
"Clinic: Your appointment is scheduled on Feb 17, 10:00 AM.",0
Your Meralco reward is waiting. Enter the code you received to claim it now.,1
Congrats! Your number won ₱20485. Send the 6-digit code you received to claim your prize.,1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Customs: Your package is on hold. Pay clearance fee ₱1398 through this link: http://parcel-release-ph.com.,1
PLDT: Temporary service interruption in your area. Our team is working to restore it.,0
GCash: Temporary service interruption in your area. Our team is working to restore it.,0
PhilHealth: Policy updates effective next month. Visit official site for details.,0
Smart: Your promo is now active and valid until Feb 27.,0
Your PayPal account is restricted. Click http://secure-ph.com and enter your OTP to restore access.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Company HR: Your interview is confirmed on Feb 18 at 2:00 PM.,0
Parcel held by customs. Pay ₱883 via GCash using this link: http://secure-ph.com to release your package.,1
You can withdraw ₱2196 now. Send verification code to proceed.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
Investment chance! Double your money today. Join VIP group by paying ₱937 via GCash.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Investment chance! Double your money today. Join VIP group by paying ₱313 via GCash.,1
Metrobank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Meralco: Payment received. Amount: ₱2057.,0
Metrobank: Your payment of ₱3554 has been posted. Thank you.,0
Your PayPal account is restricted. Click http://secure-ph.com and enter your OTP to restore access.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
Work abroad in Canada! Pay processing fee ₱880 via GCash to reserve your slot.,1
Exclusive earnings opportunity! Pay ₱892 to access secret trading group.,1
You qualify for DSWD ayuda worth ₱27811. Confirm by replying with your GCash OTP.,1
"Clinic: Your appointment is scheduled on Feb 6, 10:00 AM.",0
"Clinic: Your appointment is scheduled on Feb 18, 10:00 AM.",0
Bank notice: We will deduct ₱865 if you fail to send your OTP for verification.,1
Parcel held by customs. Pay ₱1475 via GCash using this link: http://secure-ph.com to release your package.,1
Customs: Your package is on hold. Pay clearance fee ₱674 through this link: http://verify-ph.com.,1
You can withdraw ₱4113 now. Send verification code to proceed.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Shopee: Your order has been shipped. Tracking number: A48293.,0
Work abroad in Canada! Pay processing fee ₱518 via GCash to reserve your slot.,1
You qualify for DSWD ayuda worth ₱43223. Confirm by replying with your GCash OTP.,1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Pag-IBIG: We received your housing loan application.,0
PhilHealth: Policy updates effective next month. Visit official site for details.,0
Bank notice: We will deduct ₱869 if you fail to send your OTP for verification.,1
Shopee: Your order has been shipped. Tracking number: TRX9320.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Investment chance! Double your money today. Join VIP group by paying ₱538 via GCash.,1
Meralco eBill: Statement ready. Amount due: ₱4411.,0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
You have unclaimed remittance of ₱33810. Send your OTP to receive the money.,1
You qualify for DSWD ayuda worth ₱36339. Confirm by replying with your GCash OTP.,1
Your Meralco reward is waiting. Enter the code you received to claim it now.,1
Facebook: Your account will be disabled. Verify now at http://claim-reward-ph.com and provide your login code.,1
Your PayPal account is restricted. Click http://secure-ph.com and enter your OTP to restore access.,1
Meralco eBill: Statement ready. Amount due: ₱2039.,0
Facebook: Your account will be disabled. Verify now at http://verify-ph.com and provide your login code.,1
Pag-IBIG: We received your housing loan application.,0
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
Your PayPal account is restricted. Click http://secure-ph.com and enter your OTP to restore access.,1
Smart: Your bill of ₱314 is due on Feb 14. Please pay on time to avoid disconnection.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
You can withdraw ₱46563 now. Send verification code to proceed.,1
Pag-IBIG: We received your housing loan application.,0
Facebook: Your account will be disabled. Verify now at http://secure-ph.com and provide your login code.,1
GCash: Temporary service interruption in your area. Our team is working to restore it.,0
GCash: Your bill of ₱4506 is due on Feb 18. Please pay on time to avoid disconnection.,0
Smart: Temporary service interruption in your area. Our team is working to restore it.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
Pag-IBIG: We received your housing loan application.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Parcel held by customs. Pay ₱1402 via GCash using this link: http://parcel-release-ph.com to release your package.,1
Meralco eBill: Statement ready. Amount due: ₱3407.,0
You have unclaimed remittance of ₱17719. Send your OTP to receive the money.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
LBC: Your parcel is out for delivery today.,0
School Advisory: No classes tomorrow due to weather conditions.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Company HR: Your interview is confirmed on Feb 18 at 2:00 PM.,0
PLDT: Temporary service interruption in your area. Our team is working to restore it.,0
Customs: Your package is on hold. Pay clearance fee ₱487 through this link: http://verify-ph.com.,1
Security Bank: Your payment of ₱3240 has been posted. Thank you.,0
You qualify for DSWD ayuda worth ₱47179. Confirm by replying with your GCash OTP.,1
Investment chance! Double your money today. Join VIP group by paying ₱110 via GCash.,1
Work abroad in Canada! Pay processing fee ₱228 via GCash to reserve your slot.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Globe: Load of ₱266 successfully credited.,0
Exclusive earnings opportunity! Pay ₱603 to access secret trading group.,1
Metrobank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Exclusive earnings opportunity! Pay ₱1401 to access secret trading group.,1
Meralco eBill: Statement ready. Amount due: ₱2804.,0
Congrats! Your number won ₱19379. Send the 6-digit code you received to claim your prize.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
Company HR: Your interview is confirmed on Feb 10 at 2:00 PM.,0
Globe: Payment received. Amount: ₱996.,0
Parcel held by customs. Pay ₱1389 via GCash using this link: http://claim-reward-ph.com to release your package.,1
Your Converge reward is waiting. Enter the code you received to claim it now.,1
Company HR: Your interview is confirmed on Feb 7 at 2:00 PM.,0
Investment chance! Double your money today. Join VIP group by paying ₱1338 via GCash.,1
Exclusive earnings opportunity! Pay ₱634 to access secret trading group.,1
Globe: Payment received. Amount: ₱217.,0
You qualify for DSWD ayuda worth ₱22607. Confirm by replying with your GCash OTP.,1
Parcel held by customs. Pay ₱1349 via GCash using this link: http://secure-ph.com to release your package.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
BDO Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
Shopee: Your order has been shipped. Tracking number: PKG2201.,0
Congrats! Your number won ₱26728. Send the 6-digit code you received to claim your prize.,1
Your GCash reward is waiting. Enter the code you received to claim it now.,1
Security Bank: Your payment of ₱2051 has been posted. Thank you.,0
Special gov assistance: ₱3250 ready for you. Confirm via OTP reply.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Exclusive earnings opportunity! Pay ₱890 to access secret trading group.,1
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
You have unclaimed remittance of ₱23926. Send your OTP to receive the money.,1
LBC: Your parcel is out for delivery today.,0
BDO: Your payment of ₱1742 has been posted. Thank you.,0
Bank Reminder: Please update your contact information at the nearest branch.,0
You qualify for DSWD ayuda worth ₱36303. Confirm by replying with your GCash OTP.,1
GCash: Money sent ₱770 to Pedro Reyes. Ref: ORD5521.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Bank notice: We will deduct ₱1298 if you fail to send your OTP for verification.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Company HR: Your interview is confirmed on Feb 10 at 2:00 PM.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Congrats! Your number won ₱9886. Send the 6-digit code you received to claim your prize.,1
Converge: Your bill of ₱1177 is due on Feb 21. Please pay on time to avoid disconnection.,0
Bank notice: We will deduct ₱965 if you fail to send your OTP for verification.,1
You qualify for DSWD ayuda worth ₱34412. Confirm by replying with your GCash OTP.,1
Globe: Your bill of ₱3963 is due on Feb 7. Please pay on time to avoid disconnection.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Lazada: Your package has arrived at our facility and will be delivered soon.,0
J&T Express: Rider is on the way. Please keep your phone active.,0
Your Meralco reward is waiting. Enter the code you received to claim it now.,1
You can withdraw ₱8119 now. Send verification code to proceed.,1
Meralco: Your bill of ₱505 is due on Feb 5. Please pay on time to avoid disconnection.,0
You qualify for DSWD ayuda worth ₱32040. Confirm by replying with your GCash OTP.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
Meralco eBill: Statement ready. Amount due: ₱2539.,0
School Advisory: No classes tomorrow due to weather conditions.,0
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
Globe: Load of ₱2917 successfully credited.,0
Congrats! Your number won ₱33345. Send the 6-digit code you received to claim your prize.,1
Customs: Your package is on hold. Pay clearance fee ₱1446 through this link: http://verify-ph.com.,1
PLDT: Your bill of ₱4468 is due on Feb 12. Please pay on time to avoid disconnection.,0
Parcel held by customs. Pay ₱887 via GCash using this link: http://secure-ph.com to release your package.,1
Customs: Your package is on hold. Pay clearance fee ₱1269 through this link: http://claim-reward-ph.com.,1
Your Globe reward is waiting. Enter the code you received to claim it now.,1
You qualify for DSWD ayuda worth ₱20201. Confirm by replying with your GCash OTP.,1
GCash: Do not share your OTP or MPIN with anyone. Official channels will never ask for it.,0
Parcel held by customs. Pay ₱1317 via GCash using this link: http://verify-ph.com to release your package.,1
Globe: Your bill of ₱4650 is due on Feb 24. Please pay on time to avoid disconnection.,0
Your GCash reward is waiting. Enter the code you received to claim it now.,1
Smart: Your promo is now active and valid until Feb 5.,0
Investment chance! Double your money today. Join VIP group by paying ₱579 via GCash.,1
Meralco eBill: Statement ready. Amount due: ₱974.,0
You can withdraw ₱42692 now. Send verification code to proceed.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
PLDT: Temporary service interruption in your area. Our team is working to restore it.,0
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Special gov assistance: ₱8088 ready for you. Confirm via OTP reply.,1
School Advisory: No classes tomorrow due to weather conditions.,0
GCash: Money sent ₱1434 to Maria Santos. Ref: INV8473.,0
You can withdraw ₱30565 now. Send verification code to proceed.,1
Company HR: Your interview is confirmed on Feb 11 at 2:00 PM.,0
Shopee: Your order has been shipped. Tracking number: TRX9320.,0
Pag-IBIG: We received your housing loan application.,0
Your Smart reward is waiting. Enter the code you received to claim it now.,1
Your Meralco reward is waiting. Enter the code you received to claim it now.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
You have unclaimed remittance of ₱40085. Send your OTP to receive the money.,1
Smart: Your bill of ₱4588 is due on Feb 25. Please pay on time to avoid disconnection.,0
Your PayPal account is restricted. Click http://verify-ph.com and enter your OTP to restore access.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
GCash: Payment received. Amount: ₱3869.,0
Bank notice: We will deduct ₱1080 if you fail to send your OTP for verification.,1
BDO Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Lazada: Your package has arrived at our facility and will be delivered soon.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
Smart: Your promo is now active and valid until Feb 16.,0
Smart: Your promo is now active and valid until Feb 15.,0
GCash Alert: We detected a problem sa account mo. Send your OTP now to avoid permanent lock.,1
Exclusive earnings opportunity! Pay ₱938 to access secret trading group.,1
Your GCash reward is waiting. Enter the code you received to claim it now.,1
You can withdraw ₱5657 now. Send verification code to proceed.,1
Special gov assistance: ₱22654 ready for you. Confirm via OTP reply.,1
Customs: Your package is on hold. Pay clearance fee ₱486 through this link: http://secure-ph.com.,1
Facebook: Your account will be disabled. Verify now at http://secure-ph.com and provide your login code.,1
J&T Express: Rider is on the way. Please keep your phone active.,0
"Clinic: Your appointment is scheduled on Feb 24, 10:00 AM.",0
Pag-IBIG: We received your housing loan application.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Globe: Load of ₱816 successfully credited.,0
You qualify for DSWD ayuda worth ₱35843. Confirm by replying with your GCash OTP.,1
Lazada: Your package has arrived at our facility and will be delivered soon.,0
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Customs: Your package is on hold. Pay clearance fee ₱324 through this link: http://secure-ph.com.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Company HR: Your interview is confirmed on Feb 6 at 2:00 PM.,0
Landbank: Your OTP is 675219. Do NOT share this with anyone.,0
Security Bank Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
Smart: Your promo is now active and valid until Feb 13.,0
BDO Security: Your account is frozen. Reply with the OTP you received to unlock immediately.,1
"Clinic: Your appointment is scheduled on Feb 13, 10:00 AM.",0
Meralco eBill: Statement ready. Amount due: ₱441.,0
Shopee: Your order has been shipped. Tracking number: ORD5521.,0
"Clinic: Your appointment is scheduled on Feb 19, 10:00 AM.",0
Lazada: Your package has arrived at our facility and will be delivered soon.,0
Investment chance! Double your money today. Join VIP group by paying ₱498 via GCash.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
Bank notice: We will deduct ₱1042 if you fail to send your OTP for verification.,1
Congrats! Your number won ₱37761. Send the 6-digit code you received to claim your prize.,1
Shopee: Your order has been shipped. Tracking number: INV8473.,0
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
Work abroad in Canada! Pay processing fee ₱1213 via GCash to reserve your slot.,1
You can withdraw ₱40180 now. Send verification code to proceed.,1
"BDO: To confirm ownership, reply with PIN and OTP now.",1
Your PLDT reward is waiting. Enter the code you received to claim it now.,1
Pag-IBIG: We received your housing loan application.,0
Congrats! Your number won ₱24639. Send the 6-digit code you received to claim your prize.,1
Your SIM will be deactivated in 24 hours. Send the OTP now to keep your number active.,1
School Advisory: No classes tomorrow due to weather conditions.,0
Globe: Load of ₱1317 successfully credited.,0
You have unclaimed remittance of ₱18066. Send your OTP to receive the money.,1
Security Bank: Your payment of ₱2072 has been posted. Thank you.,0
Meralco eBill: Statement ready. Amount due: ₱3389.,0
Customs: Your package is on hold. Pay clearance fee ₱1335 through this link: http://claim-reward-ph.com.,1
"GCash Reversal: To cancel unauthorized transaction, reply with the OTP you just received.",1
Your Converge reward is waiting. Enter the code you received to claim it now.,1
Security Alert: Suspicious login detected. Reply with the 6-digit code to secure your account.,1
Work abroad in Canada! Pay processing fee ₱520 via GCash to reserve your slot.,1
Exclusive earnings opportunity! Pay ₱1217 to access secret trading group.,1
Bank Reminder: Please update your contact information at the nearest branch.,0
Meralco eBill: Statement ready. Amount due: ₱578.,0
Shopee: Your order has been shipped. Tracking number: INV8473.,0
GCash: Money sent ₱3530 to Pedro Reyes. Ref: TRX9320.,0
Your PayPal account is restricted. Click http://verify-ph.com and enter your OTP to restore access.,1
Special gov assistance: ₱5290 ready for you. Confirm via OTP reply.,1
Shopee: Your order has been shipped. Tracking number: ORD5521.,0
Smart: Your promo is now active and valid until Feb 16.,0
